price_vnd,area_clean,price_per_m2_clean,district,property_type,cluster_kmeans,cluster_tier,dbscan_label,price_per_m2_safe,price_tier_enc,district_enc,log_area,property_type_enc,legal_status_enc,seller_type_enc,bedroom_per_area,bedrooms,frontage
2000000000.0,68.0,29411764.71,tp. hồ chí minh chào huỳnh thanh phúc,"Căn hộ Nhật Bản TT Avio  thanh toán 30%,nhận nhà.Trả góp 9 triệu/tháng",2,Bình dân,0,28985507.246376812,3,217,4.23410650459726,5640,21,398,0.0,0.0,0.0
3000000000.0,65.54,45773573.39,tp. hồ chí minh chào nguyễn thanh tùng,CĂN HỘ BCONS NEWSKY LẦN ĐẦU TIÊN XUẤT HIỆN TẠI THỊ TRƯỜNG THUẬN AN,2,Bình dân,0,45085662.75924256,3,249,4.197803270590331,5459,21,398,0.030057108506161705,2.0,0.0
3033000000.0,55.16,54985496.74,tp. hồ chí minh chào nguyễn thanh tùng,Bcons NewSky -  NÂNG TẦM CHUẨN SỐNG MỚI,2,Bình dân,0,54006410.256410256,1,249,4.028204759717555,307,21,398,0.03561253561253561,2.0,0.0
2000000000.0,41.0,48780487.8,tp. hồ chí minh chào kim ngân,"Bán Căn Studio View Sông Đồng Nai, Hoa Hậu Tháp Gió Đông Dự Án The Gió Riverside",2,Bình dân,0,47619047.61904762,3,224,3.7376696182833684,851,21,398,0.023809523809523808,1.0,0.0
2000000000.0,47.0,42553191.49,phường trung mỹ tây,"Chỉ 580 triệu , sở hữu căn hộ 2PN khu Nam Sài Gòn",2,Bình dân,0,41666666.666666664,3,184,3.871201010907891,5180,21,398,0.0,0.0,0.0
8000000000.0,120.0,66666666.67,phường trung mỹ tây,CĂN HỘ CAO CẤP NAM SÀI GÒN - CHỈ CẦN TRẢ TRƯỚC 20% ĐẾN KHI NHẬN NHÀ,1,Cao cấp,0,66115702.47933884,1,184,4.795790545596741,5462,21,398,0.024793388429752067,3.0,0.0
1000000000.0,45.0,22222222.22,tôi quan tâm tới tài sản “25102284031,CĂN HỘ GIÁ RẺ NHẤT THỊ TRƯỜNG TP.HCM – CHỈ TỪ 1.2 TỶ/CĂN!,2,Bình dân,0,21739130.43478261,0,312,3.828641396489095,5471,21,398,0.0,0.0,0.0
300000000.0,45.0,6666666.67,tôi quan tâm tới tài sản “25102282439,SIÊU PHẨM CĂN HỘ GIÁ RẺ – THE WIN CITY 300TR/CĂN 2PN - GIÁ CHỈ CÓ TRONG ĐỢT 1,2,Bình dân,0,6521739.130434782,0,303,3.828641396489095,8689,21,398,0.0,0.0,0.0
300000000.0,45.0,6666666.67,tôi quan tâm tới tài sản “25102282508,CĂN HỘ GIÁ RẺ TP.HCM – CHỈ 300 TRIỆU/CĂN 2PN - THE WIN CITY – MẶT TIỀN TL 10,2,Bình dân,0,6521739.130434782,0,304,3.828641396489095,5473,21,398,0.0,0.0,0.0
300000000.0,45.0,6666666.67,tôi quan tâm tới tài sản “25102282939,"THE WIN CITY – CĂN HỘ ĐẸP NHẤT KHU TÂY, CHỈ 300 TRIỆ/CĂN, SỞ HỮU VĨNH VIỄN!",2,Bình dân,0,6521739.130434782,0,307,3.828641396489095,9005,21,398,0.043478260869565216,2.0,0.0
350000000.0,56.0,6250000.0,tp. hồ chí minh chào lê nha trang,TT AVIO Dự án căn hộ cao cấp chuẩn Nhật đầu tiên tại Dĩ An chỉ 37 triệu/m2,2,Bình dân,0,6140350.8771929825,0,229,4.04305126783455,9049,21,398,0.0,0.0,0.0
2000000000.0,56.0,35714285.71,tp. hồ chí minh chào nguyễn phước tài,"Còn 3 căn giỏ hàng CDT, 2P+1 56m2 giá chỉ từ 2,1 tỷ",2,Bình dân,0,35087719.298245616,3,246,4.04305126783455,5425,21,398,0.0,0.0,0.0
350000000.0,56.0,6250000.0,tp. hồ chí minh chào lê nha trang,Mở bán căn hộ Nhật Bản TT AVIO chỉ 9 triệu/ tháng ngay trung tâm Dĩ An.,2,Bình dân,0,6140350.8771929825,0,229,4.04305126783455,7957,21,398,0.0,0.0,0.0
2000000000.0,58.0,34482758.62,tp. hồ chí minh chào hoàng minh,Căn Hộ Tumys Home - Căn hộ đầu tư cho dòng tiền,2,Bình dân,0,33898305.084745765,3,212,4.07753744390572,5597,21,398,0.03389830508474576,2.0,0.0
3000000000.0,100.0,30000000.0,tp. hồ chí minh chào phạm thị quyên,Bán Căn Góc 3PN Chung Cư Nam Kỳ Khởi Nghĩa lô B Giá Tốt Nhất. LH: 0942.882.192,2,Bình dân,0,29702970.297029704,3,268,4.61512051684126,790,21,398,0.0,0.0,0.0
600000000.0,32.0,18750000.0,36 nguyễn thái học,AN CƯ LẠC NGHIỆP VỚI NOXH ECO HOME 1 PHÚ MỸ. CHỈ TỪ 600TR/CĂN. LH: 0942.882.192,2,Bình dân,0,18181818.181818184,0,0,3.4965075614664802,225,21,398,0.0,0.0,0.0
1000000000.0,54.0,18518518.52,tp. hồ chí minh chào lê nha trang,THE EMERALD GARDEN VIEW biểu tượng sống xanh sống đẳng cấp chỉ 35tr/m2,2,Bình dân,0,18181818.181818184,0,229,4.007333185232471,8997,21,398,0.0,0.0,0.0
350000000.0,56.0,6250000.0,tp. hồ chí minh chào lê nha trang,TT AVIO  Sống đẳng cấp – Đầu tư sinh lời – Tương lai cứng chắc chỉ 37 triệu/m2.,2,Bình dân,0,6140350.8771929825,0,229,4.04305126783455,9046,21,398,0.0,0.0,0.0
4000000000.0,68.0,58823529.41,phường trung mỹ tây,"Chỉ 4,55 tỷ - sổ hồng 67,98 m² (3,8 x 14,6) - nhà đẹp đường Phù Đổng Thiên Vương",1,Cao cấp,0,57971014.492753625,1,184,4.23410650459726,5168,21,398,0.028985507246376812,2.0,0.0
4000000000.0,83.0,48192771.08,đồng nai chào nguyen thi kim phung,bán căn hộ artstella khu đông sài giỏ hàng trực tiếp chủ đầu tư 0387363563,2,Bình dân,0,47619047.61904762,3,348,4.430816798843313,9524,21,398,0.0,0.0,0.0
2000000000.0,43.0,46511627.91,quận 7,"Căn Officetel view trực diện sông 43m2 cuối cùng hàng CĐT, HTLS 0%",2,Bình dân,0,45454545.45454545,3,187,3.784189633918261,5605,21,398,0.022727272727272728,1.0,0.0
2000000000.0,41.0,48780487.8,tp. hồ chí minh chào kim ngân realty,"Căn Studio Hoa Hậu Tháp Gió Đông Dự Án The Gió Riverside Giá chỉ 2,x tỷ x nhỏ",2,Bình dân,0,47619047.61904762,3,225,3.7376696182833684,5607,21,398,0.023809523809523808,1.0,0.0
1000000000.0,42.0,23809523.81,tôi quan tâm tới tài sản “25102284029,179 TRIỆU ĐỒNG – MỞ KHÓA NGAY CĂN HỘ CAO CẤP TẠI CỬA NGÕ TÂY SÀI GÒN!,2,Bình dân,0,23255813.953488372,0,311,3.7612001156935624,59,21,398,0.0,0.0,0.0
179000000.0,50.0,3580000.0,tôi quan tâm tới tài sản “25102284201,"""179 TRIỆU"" – KHÔNG PHẢI MƠ, MÀ LÀ CĂN HỘ THẬT Ở THE WIN CITY!",2,Bình dân,0,3509803.9215686275,0,315,3.9318256327243257,0,21,398,0.0,0.0,0.0
1000000000.0,50.0,20000000.0,tôi quan tâm tới tài sản “25102284171,CĂN HỘ GIÁ RẺ NHẤT PHÍA TÂY TP.HCM - THE WIN CITY – CHỈ TỪ 1.2 TỶ/CĂN!,2,Bình dân,0,19607843.1372549,0,313,3.9318256327243257,5469,21,398,0.0,0.0,0.0
9000000000.0,110.0,81818181.82,tp. hồ chí minh chào văn đại nghĩa,TỪ 1 TỶ 250 Có ngay CĂN  3 PN trung tâm PHÚ MỸ HƯNG. CHO THUÊ 30TR.,1,Cao cấp,0,81081081.08108108,1,297,4.709530201312334,9296,21,398,0.0,0.0,0.0
4000000000.0,103.0,38834951.46,vũng tàu,"Căn hộ cho thuê nghỉ dưỡng Vũng Tàu, Căn hộ đầu tư sinh lời Vũng Tàu",2,Bình dân,0,38461538.461538464,3,341,4.6443908991413725,5890,21,398,0.028846153846153848,3.0,0.0
350000000.0,56.0,6250000.0,tp. hồ chí minh chào lê nha trang,Sở hửu nhanh căn hộ TT AVIO 2PN 1WC chỉ 37 triệu/m2 ngay vincom Dĩ An.,2,Bình dân,0,6140350.8771929825,0,229,4.04305126783455,8969,21,398,0.0,0.0,0.0
350000000.0,56.0,6250000.0,tp. hồ chí minh chào lê nha trang,"Tt avio sống đẳng cấp, đầu tư sinh lời, chỉ có tại Dĩ An bd chỉ 37triệu/m2",2,Bình dân,0,6140350.8771929825,0,229,4.04305126783455,9214,21,398,0.0,0.0,0.0
350000000.0,56.0,6250000.0,tp. hồ chí minh chào lê nha trang,"TT AVIO – Căn hộ Nhật liền kề TP.HCM, diện tích 56m2 chỉ 37 triệu/m2",2,Bình dân,0,6140350.8771929825,0,229,4.04305126783455,9052,21,398,0.0,0.0,0.0
350000000.0,56.0,6250000.0,tp. hồ chí minh chào lê nha trang,TT AVIO – Căn hộ cao cấp được phát triển bởi tập đoàn Nhật Bản chỉ 9 triệu/ thá,2,Bình dân,0,6140350.8771929825,0,229,4.04305126783455,9053,21,398,0.0,0.0,0.0
3000000000.0,56.2,53380782.92,phường trung mỹ tây,"Cách 4 phút qua Đakao Q1 - căn hộ 2pn 1wc - sổ 56,2m² - có thang máy. 3,8 tỷ",2,Bình dân,0,52447552.44755244,1,184,4.046553898385752,5411,21,398,0.03496503496503496,2.0,0.0
400000000.0,56.0,7142857.14,tp. hồ chí minh chào lê nha trang,TT AVIO Dĩ An Sống đẳng cấp chuẩn Nhật Đầu tư sinh lời 38tr/m2 cạnh HCM,2,Bình dân,0,7017543.859649123,0,229,4.04305126783455,9047,21,398,0.0,0.0,0.0
3000000000.0,55.0,54545454.55,tp. hồ chí minh chào nguyễn thanh tùng,Bcons NewSky - căn hộ Mặt tiền Quốc lộ 13 liền kề Metro,2,Bình dân,0,53571428.571428575,1,249,4.02535169073515,310,21,398,0.03571428571428571,2.0,0.0
2000000000.0,50.0,40000000.0,tp. hồ chí minh chào khánh nguyên,Căn Hộ 2PN/2tỷ Nguyễn Thượng Hiền Full Nội Thất_sổ sẵn vay 15 Năm,2,Bình dân,0,39215686.2745098,3,223,3.9318256327243257,5546,21,398,0.0,0.0,0.0
2000000000.0,55.0,36363636.36,tp. hồ chí minh chào khánh nguyên,2PN Lê Quang Định_Full Nội thât/2.2 tỷ/sổ sẵn vay Bank/cho thuê 13tr/tháng,2,Bình dân,0,35714285.71428572,3,223,4.02535169073515,99,21,398,0.0,0.0,0.0
1000000000.0,42.0,23809523.81,tôi quan tâm tới tài sản “25102283944,CĂN HỘ GIÁ RẺ THE WIN CITY: CHỈ CẦN 179 TRIỆU - SỞ HỮU NGAY TỔ ẤM HIỆN ĐẠI!,2,Bình dân,0,23255813.953488372,0,310,3.7612001156935624,5472,21,398,0.0,0.0,0.0
300000000.0,56.0,5357142.86,tp. hồ chí minh chào lê nha trang,TT AVIO – Siêu dự án căn hộ cao cấp được đầu tư bởi liên doanh Nhật Bản chỉ 300,2,Bình dân,0,5263157.894736842,0,229,4.04305126783455,9054,21,398,0.0,0.0,0.0
1000000000.0,49.0,20408163.27,tp. hồ chí minh chào phạm thị quyên,GRAND MAISON PHÚ MỸ – BIỂU TƯỢNG SỐNG MỚI TẠI TRUNG TÂM CẢNG,2,Bình dân,0,20000000.0,0,268,3.912023005428146,6843,21,398,0.0,0.0,0.0
1000000000.0,40.16,24900398.41,tôi quan tâm tới tài sản “25122286764,"Thanh toán 0.5%/ tháng, vốn tự có 15% sở hữu ngay căn hộ xanh TOD Lê Phong",2,Bình dân,0,24295432.458697766,3,316,3.717466910965849,9069,21,398,0.0,0.0,0.0
2000000000.0,65.0,30769230.77,tp. hồ chí minh chào kim ngân realty,Bán căn hộ 2PN The Gió Riverside | Hàng hiếm tầng cao– hướng mát –phong thủy tốt,2,Bình dân,0,30303030.303030305,3,225,4.189654742026425,1372,21,398,0.030303030303030304,2.0,0.0
4000000000.0,103.0,38834951.46,vũng tàu,"DỰ ÁN VŨNG TÀU, CĂN HỘ GÓC 3 PHÒNG NGỦ VUNG TAU CENTRE POINT",2,Bình dân,0,38461538.461538464,3,341,4.6443908991413725,6687,21,398,0.028846153846153848,3.0,0.0
4000000000.0,103.0,38834951.46,vũng tàu,BÁN CĂN HỘ TRUNG TÂM THÀNH PHỐ VŨNG TÀU - VUNG TAU CENTRE POINT,2,Bình dân,0,38461538.461538464,3,341,4.6443908991413725,421,21,398,0.028846153846153848,3.0,0.0
2000000000.0,55.0,36363636.36,tp. hồ chí minh chào khánh nguyên,Phạm Văn Đồng Căn hộ 2PN/55m2 Full NT 2.2 tỷ_Sổ Sẵn Ở ngay cho thuê 12tr,2,Bình dân,0,35714285.71428572,3,223,4.02535169073515,8527,21,398,0.0,0.0,0.0
3000000000.0,74.0,40540540.54,phường trung mỹ tây,Bán căn hộ 2PN Chung cư GATEWAY View Đông Nam.LH: 0942.882.192,2,Bình dân,0,40000000.0,3,184,4.31748811353631,1366,21,398,0.0,0.0,0.0
2000000000.0,69.0,28985507.25,tp. hồ chí minh chào phạm thị quyên,"Bán căn hộ 2PN Chung Cư Coopmart, Vũng Tàu. Nhà đẹp Giá tốt. LH: 0942.882.192",2,Bình dân,0,28571428.57142857,3,268,4.248495242049359,1365,21,398,0.0,0.0,0.0
4000000000.0,91.0,43956043.96,vũng tàu,"Chủ đầu tư căn hộ uy tín tại Vũng Tàu, Mua căn hộ Vung Tau Centre Point",2,Bình dân,0,43478260.86956522,3,341,4.5217885770490405,5393,21,398,0.03260869565217391,3.0,0.0
2000000000.0,68.0,29411764.71,vũng tàu,Đầu tư Tummys Phú Mỹ – Đón sóng phát triển cảng biển & khu công nghiệp,2,Bình dân,0,28985507.246376812,3,341,4.23410650459726,9916,21,398,0.028985507246376812,2.0,0.0
2000000000.0,55.0,36363636.36,phường trung mỹ tây,Bán căn hộ 2PN full nội thất mặt tiền QL51 liền kề Cảng Quốc Tế trung tâm Phú Mỹ,2,Bình dân,0,35714285.71428572,3,184,4.02535169073515,1378,21,398,0.0,0.0,0.0
3000000000.0,100.5,29850746.27,phường trung mỹ tây,Bán căn hộ ĐẸP chung cư Seaview khu Đô Thị Chí Linh. LH: 0942.882.192,2,Bình dân,0,29556650.246305417,3,184,4.620058798481842,3072,21,398,0.019704433497536946,2.0,0.0
6000000000.0,55.0,109090909.09,tp. hồ chí minh chào anh tuấn,"Siêu phẩm căn hộ The Global City ngay công viên nhạc nước, chiết khấu 15%",1,Cao cấp,0,107142857.14285715,2,201,4.02535169073515,8818,21,398,0.017857142857142856,1.0,0.0
3000000000.0,55.0,54545454.55,tp. hồ chí minh chào nguyễn thanh tùng,Bcons NewSky - Căn hộ mặt tiền Quốc lộ 13 - TOD,2,Bình dân,0,53571428.571428575,1,249,4.02535169073515,309,21,398,0.03571428571428571,2.0,0.0
1000000000.0,50.0,20000000.0,tp. hồ chí minh chào phạm thị quyên,"MAISON GRAND PHÚ MỸ dự án đã cất nóc, nguồn hàng sắp bàn giao — giá cạnh tranh",2,Bình dân,0,19607843.1372549,0,268,3.9318256327243257,7815,21,398,0.0,0.0,0.0
4000000000.0,73.0,54794520.55,quận 7,"Giỏ hàng 14 căn cuối CĐT giá tốt nhất trục Nguyễn Hữu Thọ, 30% nhận nhà ở ngay",1,Cao cấp,0,54054054.05405405,1,187,4.30406509320417,7055,21,398,0.0,0.0,0.0
3000000000.0,87.0,34482758.62,vũng tàu,"Căn Hộ Vũng Tàu –  Vung Tau Centre Point, View Biển Đẹp, Full Nội Thất",2,Bình dân,0,34090909.09090909,3,341,4.477336814478207,5600,21,398,0.022727272727272728,2.0,0.0
1000000000.0,54.0,18518518.52,phường trung mỹ tây,MAISON Grand Giá chỉ từ 33tr/m2 - Cơ hội vàng đầu tư không thể bỏ lỡ,2,Bình dân,0,18181818.181818184,0,184,4.007333185232471,7817,21,398,0.0,0.0,0.0
6000000000.0,50.0,120000000.0,tp. hồ chí minh chào anh tuấn,"Căn hộ Masteri được mong chờ tại Global Quận 2, đường Liên Phường,ngay công viên",3,Luxury,0,117647058.8235294,2,201,3.9318256327243257,5749,21,398,0.0196078431372549,1.0,0.0
5000000000.0,77.0,64935064.94,tp. hồ chí minh chào văn đại nghĩa,CHỈ CÒN 20 SUẤT SỞ HỮU CĂN HỘ 2 PN TRUNG TÂM PHÚ MỸ HƯNG. CHỈ TỪ 1 TỶ 250 TR.,1,Cao cấp,0,64102564.102564104,1,297,4.356708826689592,4544,21,398,0.02564102564102564,2.0,0.0
400000000.0,67.0,5970149.25,tp. hồ chí minh chào lê nha trang,"Chỉ 9 tr/tháng, nắm giữ ngay căn hộ chuẩn Nhật Bản Trung Tâm AVIO tại BD sát TĐ",2,Bình dân,0,5882352.94117647,0,229,4.219507705176107,5190,21,398,0.0,0.0,0.0
2000000000.0,56.0,35714285.71,p. nguyễn an ninh,"Bán căn hộ 1PN, DT 56m² CSJ Tower, view Cảng Biển & TP.Vũng Tàu - LH: 0983076979",2,Bình dân,0,35087719.298245616,3,179,4.04305126783455,1336,21,398,0.017543859649122806,1.0,0.0
3000000000.0,75.0,40000000.0,tp. hồ chí minh chào nguyễn thanh tùng,Bcons Asahi ĐỘC BẢN DUY NHẤT căn 3PN 75m2,2,Bình dân,0,39473684.21052632,3,249,4.330733340286331,301,21,398,0.0,0.0,0.0
2000000000.0,55.0,36363636.36,tp. hồ chí minh chào võ thanh phong,Chỉ Cần thanh toán 230 Triệu. Ân hạn góc lãi 2 năm. Nhận nhà thanh toán tiếp,2,Bình dân,0,35714285.71428572,3,295,4.02535169073515,5200,21,398,0.03571428571428571,2.0,0.0
8000000000.0,120.0,66666666.67,phường trung mỹ tây,Căn hộ 3 PN liền kề PMH .Chỉ cần thanh toán 20 % đến khi nhận nhà 2027,1,Cao cấp,0,66115702.47933884,1,184,4.795790545596741,5669,21,398,0.024793388429752067,3.0,0.0
3000000000.0,77.0,38961038.96,vũng tàu,BÁN CĂN HỘ CAO CẤP THÀNH PHỐ VŨNG TÀU VUNG TAU CENTRE POINT,2,Bình dân,0,38461538.461538464,3,341,4.356708826689592,399,21,398,0.0,0.0,0.0
1000000000.0,54.0,18518518.52,phường trung mỹ tây,"Sở Hữu Căn Hộ Cao Cấp Ngay Trung Tâm Phú Mỹ Chỉ Với 1,6 tỷ. Lh: 0942.882.192",2,Bình dân,0,18181818.181818184,0,184,4.007333185232471,8964,21,398,0.0,0.0,0.0
1000000000.0,50.0,20000000.0,tôi quan tâm tới tài sản “25102284199,THUÊ MÃI LÀM GÌ – 179 TRIỆU CÓ NHÀ RIÊNG LUÔN RỒI - THE WIN CITY,2,Bình dân,0,19607843.1372549,0,314,3.9318256327243257,9018,21,398,0.0,0.0,0.0
1000000000.0,54.0,18518518.52,phường trung mỹ tây,"Bán Căn Hộ Cao Cấp Maison Grand Phú Mỹ, giá cdt",2,Bình dân,0,18181818.181818184,0,184,4.007333185232471,808,21,398,0.0,0.0,0.0
2000000000.0,85.0,23529411.76,tp. hồ chí minh chào huỳnh tấn lộc,Chung cư Quận 6-ngay TT chợ lớn 85m2- 3PN giá chỉ 2 tỷ....,2,Bình dân,0,23255813.953488372,0,219,4.454347296253507,4642,21,398,0.0,0.0,0.0
1000000000.0,60.0,16666666.67,tp. hồ chí minh chào phạm thị quyên,Hướng dẫn đăng ký mua NOXH Eco Home 1 Phú Mỹ chỉ từ 600tr/căn. LH: 0942.882.192,2,Bình dân,0,16393442.62295082,0,268,4.110873864173311,7469,21,398,0.0,0.0,0.0
1000000000.0,60.0,16666666.67,phường trung mỹ tây,Hướng dẫn Thủ Tục Đăng Ký Mua NOXH Ecohome 1 Phú Mỹ. LH: 0942.882.192,2,Bình dân,0,16393442.62295082,0,184,4.110873864173311,7467,21,398,0.0,0.0,0.0
1000000000.0,60.0,16666666.67,phường trung mỹ tây,Hướng dẫn Thủ Tục Đăng Ký Mua NOXH Ecohome 1 Phú Mỹ. LH: 0942.882.192,2,Bình dân,0,16393442.62295082,0,184,4.110873864173311,7467,21,398,0.0,0.0,0.0
1000000000.0,60.0,16666666.67,tp. hồ chí minh chào phạm thị quyên,Hướng dẫn Hồ Sơ Đăng Ký Mua Nhà ở Xã Hội Eco Home 1 Phú Mỹ.,2,Bình dân,0,16393442.62295082,0,268,4.110873864173311,7466,21,398,0.0,0.0,0.0
2000000000.0,54.0,37037037.04,tp. hồ chí minh chào phạm thị quyên,Căn Hộ Grand Maison Phú Mỹ _ Chuẩn sống mới tại trung tâm đô thị cảng,2,Bình dân,0,36363636.36363637,3,268,4.007333185232471,5573,21,398,0.0,0.0,0.0
2000000000.0,67.0,29850746.27,quận tân bình,"Bán căn hộ The Habitat Thuận An 2 phòng ngủ, ngay KCN Vsip 1, tầng thấp, giá tốt",2,Bình dân,0,29411764.70588235,3,192,4.219507705176107,2024,21,398,0.029411764705882353,2.0,0.0
1000000000.0,35.0,28571428.57,tp. hồ chí minh chào phạm minh tiến,DIAMOND BOULEVARD – SỐNG CHUẨN CAO CẤP NGAY ĐẠI LỘ BÌNH DƯƠNG,2,Bình dân,0,27777777.777777776,3,267,3.58351893845611,6602,21,398,0.0,0.0,0.0
5000000000.0,77.0,64935064.94,tp. hồ chí minh chào trọng nguyễn,"Sunshine Sky City, Phú Thuận, Quận 7, TT 30 Tháng, Booking GIỮ CHỖ VỊ TRÍ ĐẸP",1,Cao cấp,0,64102564.102564104,1,290,4.356708826689592,8889,21,398,0.0,0.0,0.0
5000000000.0,78.0,64102564.1,tp. hồ chí minh chào phùng trường thụ,"Căn hộ Q7 view sông,  Sunshine Sky City cao cấp Q7 liền kề Phú Mỹ Hưng, giá chỉ",1,Cao cấp,0,63291139.24050633,1,265,4.3694478524670215,5779,21,398,0.0,0.0,0.0
4000000000.0,73.0,54794520.55,phường trung mỹ tây,"73m2 - 4.2 tỷ bao thuế phí - Căn góc 2PN2WC 2 ban công, Q7 Riverside",1,Cao cấp,0,54054054.05405405,1,184,4.30406509320417,187,21,398,0.02702702702702703,2.0,0.0
4000000000.0,88.0,45454545.45,tp. hồ chí minh chào anh toàn,Bán căn hộ khuông việt cách đầm sen chỉ 1 phút – đã có sổ hồng,2,Bình dân,0,44943820.2247191,3,200,4.48863636973214,3025,21,398,0.033707865168539325,3.0,0.0
5000000000.0,75.0,66666666.67,phường trung mỹ tây,Căn hộ Sunshine Sky City Q7 – Smart Home – View Sông,1,Cao cấp,0,65789473.684210524,1,184,4.330733340286331,5814,21,398,0.0,0.0,0.0
3000000000.0,65.0,46153846.15,tp. hồ chí minh chào trangbmbm,Mở bán dự án Khải Hoàn Prime –Biểu tượng mới Nam Sài Gòn - Mặt tiền Lê Văn Lương,2,Bình dân,0,45454545.45454545,3,276,4.189654742026425,7960,21,398,0.0,0.0,0.0
770000000.0,70.0,11000000.0,tp. hồ chí minh chào thảo,"Cho thuê phòng chung cư sạch sẽ, thoáng mát",2,Bình dân,0,10845070.42253521,0,274,4.2626798770413155,4599,21,398,0.028169014084507043,2.0,0.0
5000000000.0,77.0,64935064.94,phường trung mỹ tây,Căn hộ cao cấp Smart Living đầu tiên liền kề Phú Mỹ Hưng,1,Cao cấp,0,64102564.102564104,1,184,4.356708826689592,5876,21,398,0.0,0.0,0.0
14000000000.0,147.0,95238095.24,phường trung mỹ tây,Bán Sunrise City Central 147 mét 14 tỷ 3PN 2WC,1,Cao cấp,0,94594594.5945946,2,184,4.997212273764115,1061,21,398,0.0,0.0,0.0
2000000000.0,65.0,30769230.77,tp. hồ chí minh chào danh nguyễn duy,"Giỏ hàng đẹp giá CDT, full chính sách chiết khấu, căn 3PN view sông, căn studio",2,Bình dân,0,30303030.303030305,3,205,4.189654742026425,7124,21,398,0.0,0.0,0.0
2000000000.0,120.0,16666666.67,tp. hồ chí minh chào hoài thu,NGỘP VỐN BÁN GẤP NHÀ 120M2 SẴN SỔ - CHỈ NHỈNH 6 TỶ,2,Bình dân,0,16528925.61983471,0,211,4.795790545596741,7987,21,398,0.0,0.0,0.0
1000000000.0,55.0,18181818.18,tp. hồ chí minh chào danh nguyễn duy,"Căn hộ Happy One Mori Giá tuyệt chủng tại thuận an , Tp Hcm chiết khấu 12,5%",2,Bình dân,0,17857142.85714286,0,205,4.02535169073515,5728,21,398,0.0,0.0,0.0
2000000000.0,53.0,37735849.06,phường trung mỹ tây,"53m2 - Giá 2,15 tỷ tặng HĐ thuê - Officetel 1WC tầng 5 Q7 Riverside",2,Bình dân,0,37037037.03703704,3,184,3.9889840465642745,165,21,398,0.018518518518518517,1.0,0.0
2000000000.0,65.0,30769230.77,tp. hồ chí minh chào danh nguyễn duy,"Căn hộ 2PN giá từ 2,3 tỷ trung tâm Thuận An tiện ích đủ đầy CK ĐẾN 12,5%",2,Bình dân,0,30303030.303030305,3,205,4.189654742026425,5662,21,398,0.0,0.0,0.0
8000000000.0,74.0,108108108.11,tp. hồ chí minh chào tuan kiet nguyen,"𝐋𝐄𝐆𝐀𝐂𝐘𝟔𝟔–SỐNG GIỮA TRUNG TÂM KHÔNG CHỈ LÀ ĐỊA CHỈ, MÀ CÒN LÀ GIÁ TRỊ",1,Cao cấp,0,106666666.66666667,2,291,4.31748811353631,10126,21,398,0.02666666666666667,2.0,0.0
3000000000.0,72.0,41666666.67,vũng tàu,"Bán căn góc 72m2, 2PN view Bãi Sau Chung cư Bình Giã Resident",2,Bình dân,0,41095890.4109589,3,341,4.290459441148391,1293,21,398,0.0273972602739726,2.0,0.0
1000000000.0,51.0,19607843.14,tp. hồ chí minh chào ung trần nhật hào,Diamond Boulevard - Dự án căn hộ cao cấp tại mặt tiền Quốc lộ 13 với căn hộ 51m²,2,Bình dân,0,19230769.230769232,0,292,3.9512437185814275,6626,21,398,0.0,0.0,0.0
3000000000.0,99.0,30303030.3,tp. hồ chí minh chào châu anh,CĂN GÓC HOA HẬU 3PN – 3WC | 99M² | 2 MẶT THOÁNG SIÊU ĐẸP,2,Bình dân,0,30000000.0,3,203,4.605170185988092,5448,21,398,0.0,0.0,0.0
3000000000.0,84.0,35714285.71,tp. hồ chí minh chào nguyen hoang anh,"Bán căn góc 84m2 tầng 7 chung cư Era Town Đức Khải - 15B Nguyễn Lương Bằng, Q7",2,Bình dân,0,35294117.64705882,3,240,4.442651256490317,1294,21,398,0.0,0.0,0.0
2000000000.0,50.0,40000000.0,tp. hồ chí minh chào chị mai,"Căn hộ Hoàng Văn Thụ 2PN 50m2 sổ sẵn bao phí 2,2 tỷ Full Nội thất, cho thuê 14tr",2,Bình dân,0,39215686.2745098,3,204,3.9318256327243257,5735,21,398,0.0,0.0,0.0
2000000000.0,66.0,30303030.3,tp. hồ chí minh chào trần ngọc hiền,"Bán căn hộ The Habitat 2PN block C giá chỉ 2,96 tỷ Lh 0938677909 Hiền xem nhà",2,Bình dân,0,29850746.268656716,3,281,4.204692619390966,2023,21,398,0.0,0.0,0.0
1000000000.0,32.0,31250000.0,tp. hồ chí minh chào trần ngọc hiền,Thanh toán 5tr/th sở hữu ngay căn hộ Ava Center full nội thất Lh 0938677909 Hiền,2,Bình dân,0,30303030.303030305,3,281,3.4965075614664802,9074,21,398,0.0,0.0,0.0
6000000000.0,49.0,122448979.59,tp. hồ chí minh chào ms lan,Bán căn hộ cao cấp 1PN ngay đường Song Hành An Phú Quận 2,3,Luxury,0,120000000.0,2,239,3.912023005428146,2083,21,398,0.0,0.0,0.0
6000000000.0,96.0,62500000.0,phường trung mỹ tây,Bán căn hộ chung cư: Bán căn hộ chung cư 17 Hồ Hảo Hớn Phường Cô Giang Quận 1,1,Cao cấp,0,61855670.10309278,1,184,4.574710978503383,2425,21,398,0.030927835051546393,3.0,0.0
